code,name,market,industry,listed
055550,신한지주,KOSPI,기타 금융업,2001-09-10
021240,코웨이,KOSPI,그외 기타 개인 서비스업,2001-08-07
058650,세아홀딩스,KOSPI,1차 철강 제조업,2001-07-30
051900,LG생활건강,KOSPI,기타 화학제품 제조업,2001-04-25
051910,LG화학,KOSPI,기초 화학물질 제조업,2001-04-25
047040,대우건설,KOSPI,건물 건설업,2001-03-23
047050,포스코인터내셔널,KOSPI,상품 중개업,2001-03-23
042660,한화오션,KOSPI,선박 및 보트 건조업,2001-02-02
051630,진양화학,KOSPI,플라스틱제품 제조업,2001-01-29
034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,2000-10-25
010040,한국내화,KOSPI,내화  비내화 요업제품 제조업,2000-10-16
016450,한세예스24홀딩스,KOSPI,봉제의복 제조업,2000-01-06
016710,대성홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업,1999-12-22
003220,대원제약,KOSPI,의약품 제조업,1999-12-15
036460,한국가스공사,KOSPI,연료용 가스 제조 및 배관공급업,1999-12-15
007120,미래아이앤지,KOSPI,컴퓨터 프로그래밍  시스템 통합 및 관리업,1999-11-26
000850,화천기공,KOSPI,특수 목적용 기계 제조업,1999-11-18
036580,팜스코,KOSPI,곡물가공품  전분 및 전분제품 제조업,1999-10-25
033780,케이티앤지,KOSPI,담배 제조업,1999-10-08
009540,HD한국조선해양,KOSPI,기타 금융업,1999-08-24
024090,디씨엠,KOSPI,1차 철강 제조업,1999-08-18
006840,AK홀딩스,KOSPI,기타 금융업,1999-08-11
035000,HS애드,KOSPI,광고업,1999-08-11
006650,대한유화,KOSPI,기초 화학물질 제조업,1999-08-11
035150,백산,KOSPI,플라스틱제품 제조업,1999-08-11
033250,체시스,KOSPI,자동차 신품 부품 제조업,1999-08-11
033240,자화전자,KOSPI,전자부품 제조업,1999-01-06
030200,케이티,KOSPI,전기 통신업,1998-12-23
019490,엑시큐어하이트론,KOSPI,영상 및 음향기기 제조업,1998-11-04
030000,제일기획,KOSPI,광고업,1998-03-03
026890,스틱인베스트먼트,KOSPI,신탁업 및 집합투자업,1997-11-25
029460,케이씨,KOSPI,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,1997-11-25
024890,대원화성,KOSPI,플라스틱제품 제조업,1997-10-28
017940,E1,KOSPI,기타 전문 도매업,1997-08-27
018670,SK가스,KOSPI,기타 전문 도매업,1997-08-27
023590,다우기술,KOSPI,자료처리  호스팅  포털 및 기타 인터넷 정보매개 서비스업,1997-08-27
014440,영보화학,KOSPI,플라스틱제품 제조업,1997-08-27
011790,SKC,KOSPI,기타 화학제품 제조업,1997-07-18
025890,한국주강,KOSPI,특수 목적용 기계 제조업,1997-07-18
024900,디와이덕양,KOSPI,자동차 신품 부품 제조업,1997-06-23
023960,에쓰씨엔지니어링,KOSPI,토목 건설업,1997-06-23
023800,인지컨트롤스,KOSPI,자동차 신품 부품 제조업,1997-06-23
012320,경동인베스트,KOSPI,기타 금융업,1997-03-07
031820,아이티센씨티에스,KOSPI,컴퓨터 프로그래밍  시스템 통합 및 관리업,1997-02-12
025530,에스제이엠홀딩스,KOSPI,자동차 부품 및 내장품 판매업,1997-02-12
000660,SK하이닉스,KOSPI,반도체 제조업,1996-12-26
015360,INVENI,KOSPI,회사 본부 및 경영 컨설팅 서비스업,1996-12-24
023150,MH에탄올,KOSPI,알코올음료 제조업,1996-12-24
023450,동남합성,KOSPI,기초 화학물질 제조업,1996-12-24
028050,삼성E&A,KOSPI,건축기술  엔지니어링 및 관련 기술 서비스업,1996-12-24
029530,신도리코,KOSPI,컴퓨터 및 주변장치 제조업,1996-12-24
005320,온타이드,KOSPI,생활용품 도매업,1996-12-24
016800,퍼시스,KOSPI,가구 제조업,1996-12-24
024070,WISCOM,KOSPI,플라스틱제품 제조업,1996-11-22
030720,동원수산,KOSPI,어로 어업,1996-11-22
025560,미래산업,KOSPI,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,1996-11-22
030210,다올투자증권,KOSPI,금융 지원 서비스업,1996-11-19
012630,HDC,KOSPI,기타 금융업,1996-10-16
017900,광전자,KOSPI,반도체 제조업,1996-10-16
025540,한국단자공업,KOSPI,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,1996-10-16
003160,디아이,KOSPI,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,1996-07-31
011930,신성이엔지,KOSPI,반도체 제조업,1996-07-31
019180,티에이치엔,KOSPI,기타 전기장비 제조업,1996-07-31
018880,한온시스템,KOSPI,일반 목적용 기계 제조업,1996-07-31
006740,블루산업개발,KOSPI,골판지  종이 상자 및 종이용기 제조업,1996-07-03
021820,세원정공,KOSPI,자동차 신품 부품 제조업,1996-07-03
000910,유니온,KOSPI,시멘트  석회  플라스터 및 그 제품 제조업,1996-07-03
020120,키다리스튜디오,KOSPI,자료처리  호스팅  포털 및 기타 인터넷 정보매개 서비스업,1996-07-03
027970,한국제지,KOSPI,펄프  종이 및 판지 제조업,1996-07-03
020000,한섬,KOSPI,봉제의복 제조업,1996-07-03
017800,현대엘리베이터,KOSPI,일반 목적용 기계 제조업,1996-07-03
016580,환인제약,KOSPI,의약품 제조업,1996-07-03
013580,계룡건설산업,KOSPI,토목 건설업,1996-01-30
021050,서원,KOSPI,금속 주조업,1996-01-30
012750,에스원,KOSPI,경비  경호 및 탐정업,1996-01-30
015890,태경산업,KOSPI,기초 화학물질 제조업,1996-01-30
016590,신대양제지,KOSPI,골판지  종이 상자 및 종이용기 제조업,1995-12-21
011690,와이투솔루션,KOSPI,반도체 제조업,1995-12-21
025860,남해화학,KOSPI,비료  농약 및 살균  살충제 제조업,1995-11-10
018500,동원모빌리티,KOSPI,자동차 신품 부품 제조업,1995-11-10
011300,우성머티리얼스,KOSPI,직물직조 및 직물제품 제조업,1995-11-10
011200,HMM,KOSPI,해상 운송업,1995-10-05
012610,경인양행,KOSPI,기초 화학물질 제조업,1995-10-05
017810,풀무원,KOSPI,기타 식품 제조업,1995-10-05
017390,서울도시가스,KOSPI,연료용 가스 제조 및 배관공급업,1995-08-18
025820,이구산업,KOSPI,1차 비철금속 제조업,1995-08-18
011090,에넥스,KOSPI,가구 제조업,1995-07-08
007460,에이프로젠,KOSPI,의약품 제조업,1995-07-08
025620,차AI헬스케어,KOSPI,기타 화학제품 제조업,1995-07-08
017960,한국카본,KOSPI,구조용 금속제품  탱크 및 증기발생기 제조업,1995-07-08
025000,KPX케미칼,KOSPI,기초 화학물질 제조업,1994-12-27
007980,TP,KOSPI,봉제의복 제조업,1994-12-27
010580,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,1994-12-27
009440,KC그린홀딩스,KOSPI,기타 금융업,1994-11-05
008420,문배철강,KOSPI,1차 철강 제조업,1994-11-05
016880,웅진,KOSPI,기타 금융업,1994-11-05
014790,HL D&I,KOSPI,토목 건설업,1994-08-12
007310,오뚜기,KOSPI,기타 식품 제조업,1994-08-12
010120,엘에스일렉트릭,KOSPI,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,1994-07-11
009190,대양금속,KOSPI,1차 철강 제조업,1994-04-29
000760,이화산업,KOSPI,기타 전문 도매업,1994-04-29
014820,동원시스템즈,KOSPI,플라스틱제품 제조업,1994-03-29
010140,삼성중공업,KOSPI,선박 및 보트 건조업,1994-01-28
009680,모토닉,KOSPI,자동차 신품 부품 제조업,1994-01-14
010690,화신,KOSPI,자동차 신품 부품 제조업,1994-01-14
000390,SP삼화,KOSPI,기타 화학제품 제조업,1993-09-10
009450,경동나비엔,KOSPI,가정용 기기 제조업,1993-08-31
012030,DB,KOSPI,컴퓨터 프로그래밍  시스템 통합 및 관리업,1993-01-06
005090,SGC에너지,KOSPI,전기업,1993-01-06
005750,대림바스,KOSPI,내화  비내화 요업제품 제조업,1992-12-23
005880,대한해운,KOSPI,해상 운송업,1992-04-23
005870,휴니드테크놀러지스,KOSPI,통신 및 방송 장비 제조업,1991-09-03
017550,수산세보틱스,KOSPI,특수 목적용 기계 제조업,1991-08-30
011170,롯데케미칼,KOSPI,기초 화학물질 제조업,1991-05-30
001430,세아베스틸지주,KOSPI,1차 철강 제조업,1991-03-12
008770,호텔신라,KOSPI,기타 상품 전문 소매업,1991-03-12
014580,태경비케이,KOSPI,시멘트  석회  플라스터 및 그 제품 제조업,1991-03-07
013520,화승코퍼레이션,KOSPI,자동차 신품 부품 제조업,1991-02-22
004080,신흥,KOSPI,기계장비 및 관련 물품 도매업,1991-02-08
006060,화승인더스트리,KOSPI,상품 종합 도매업,1991-02-04
014530,극동유화,KOSPI,석유 정제품 제조업,1991-01-31
002140,고려산업,KOSPI,곡물가공품  전분 및 전분제품 제조업,1991-01-14
016090,대현,KOSPI,봉제의복 제조업,1990-09-20
001620,케이비아이동국실업,KOSPI,자동차 신품 부품 제조업,1990-09-15
017040,광명전기,KOSPI,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,1990-09-14
011390,부산산업,KOSPI,시멘트  석회  플라스터 및 그 제품 제조업,1990-09-14
011810,STX,KOSPI,상품 종합 도매업,1990-09-12
010130,고려아연,KOSPI,1차 비철금속 제조업,1990-07-28
004720,팜젠사이언스,KOSPI,의약품 제조업,1990-06-15
009200,무림페이퍼,KOSPI,펄프  종이 및 판지 제조업,1990-06-09
001500,현대차증권,KOSPI,금융 지원 서비스업,1990-06-09
008870,금비,KOSPI,유리 및 유리제품 제조업,1990-06-08
005820,원림,KOSPI,직물직조 및 직물제품 제조업,1990-04-20
008490,서흥,KOSPI,기타 화학제품 제조업,1990-03-27
014910,성문전자,KOSPI,전자부품 제조업,1990-03-24
003580,HLB글로벌,KOSPI,종합 소매업,1990-03-23
015860,일진홀딩스,KOSPI,기타 금융업,1990-03-22
014160,대영포장,KOSPI,골판지  종이 상자 및 종이용기 제조업,1990-03-06
012280,영화금속,KOSPI,자동차 신품 부품 제조업,1990-01-25
019170,신풍제약,KOSPI,의약품 제조업,1990-01-20
002210,동성제약,KOSPI,의약품 제조업,1990-01-19
012170,아센디오,KOSPI,영화  비디오물  방송프로그램 제작 및 배급업,1989-12-20
009420,한올바이오파마,KOSPI,의약품 제조업,1989-12-18
011330,유니켐,KOSPI,자동차 신품 부품 제조업,1989-12-14
012800,대창,KOSPI,1차 비철금속 제조업,1989-12-05
013360,일성건설,KOSPI,토목 건설업,1989-12-02
013700,까뮤이앤씨,KOSPI,건물 건설업,1989-11-30
002760,보락,KOSPI,기타 화학제품 제조업,1989-11-30
007610,선도전기,KOSPI,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,1989-11-30
004920,씨아이테크,KOSPI,영상 및 음향기기 제조업,1989-11-30
009290,광동제약,KOSPI,의약품 제조업,1989-11-17
011420,갤럭시아에스엠,KOSPI,스포츠 서비스업,1989-11-14
004270,남성,KOSPI,기타 전문 도매업,1989-11-14
001940,KISCO홀딩스,KOSPI,1차 철강 제조업,1989-11-13
009410,태영건설,KOSPI,토목 건설업,1989-11-13
007280,한국특강,KOSPI,1차 철강 제조업,1989-11-13
009180,한솔로지스틱스,KOSPI,기타 운송관련 서비스업,1989-11-13
002170,SYTS,KOSPI,가죽  가방 및 유사제품 제조업,1989-11-10
017670,SK텔레콤,KOSPI,전기 통신업,1989-11-07
010640,진양폴리우레탄,KOSPI,플라스틱제품 제조업,1989-09-30
003650,미창석유공업,KOSPI,석유 정제품 제조업,1989-09-27
004380,삼익THK,KOSPI,일반 목적용 기계 제조업,1989-09-26
002840,미원상사,KOSPI,기타 화학제품 제조업,1989-09-25
007860,서연,KOSPI,기타 금융업,1989-09-09
013000,세우글로벌,KOSPI,기타 전문 도매업,1989-09-05
012330,현대모비스,KOSPI,자동차 신품 부품 제조업,1989-09-05
001390,KG케미칼,KOSPI,기초 화학물질 제조업,1989-08-25
009320,아진전자부품,KOSPI,자동차 신품 부품 제조업,1989-08-25
001450,현대해상,KOSPI,보험업,1989-08-25
005440,현대지에프홀딩스,KOSPI,기타 금융업,1989-08-22
015760,한국전력공사,KOSPI,전기업,1989-08-10
007690,국도화학,KOSPI,기초 화학물질 제조업,1989-08-05
006280,녹십자,KOSPI,의약품 제조업,1989-08-01
009160,SIMPAC,KOSPI,1차 철강 제조업,1989-07-29
008600,윌비스,KOSPI,생활용품 도매업,1989-07-28
015230,대창단조,KOSPI,자동차 신품 부품 제조업,1989-07-25
007160,사조산업,KOSPI,수산물 가공 및 저장 처리업,1989-07-25
014130,한익스프레스,KOSPI,도로 화물 운송업,1989-07-25
008040,사조동아원,KOSPI,곡물가공품  전분 및 전분제품 제조업,1989-06-24
009580,무림P&P,KOSPI,펄프  종이 및 판지 제조업,1989-06-20
014990,인디에프,KOSPI,봉제의복 제조업,1989-06-20
009140,케이아이이,KOSPI,전자부품 제조업,1989-06-20
013570,디와이,KOSPI,기타 금융업,1989-05-30
003610,방림,KOSPI,직물직조 및 직물제품 제조업,1989-05-30
015590,DKME,KOSPI,일반 목적용 기계 제조업,1989-05-27
014680,한솔케미칼,KOSPI,기초 화학물질 제조업,1989-05-20
010820,퍼스텍,KOSPI,무기 및 총포탄 제조업,1989-05-10
006040,동원산업,KOSPI,기타 금융업,1989-03-07
008060,대덕,KOSPI,기타 금융업,1989-01-26
003680,한성기업,KOSPI,수산물 가공 및 저장 처리업,1989-01-26
015020,이스타코,KOSPI,부동산 임대 및 공급업,1988-12-23
011280,태림포장,KOSPI,골판지  종이 상자 및 종이용기 제조업,1988-12-20
002310,아세아제지,KOSPI,골판지  종이 상자 및 종이용기 제조업,1988-12-15
010660,화천기계,KOSPI,특수 목적용 기계 제조업,1988-12-12
011150,CJ씨푸드,KOSPI,기타 식품 제조업,1988-11-26
001770,SHD,KOSPI,1차 철강 제조업,1988-11-23
018470,조일알미늄,KOSPI,1차 비철금속 제조업,1988-11-22
005850,에스엘,KOSPI,자동차 신품 부품 제조업,1988-11-08
009970,영원무역홀딩스,KOSPI,기타 금융업,1988-11-07
003850,보령,KOSPI,의약품 제조업,1988-10-24
008250,이건산업,KOSPI,나무제품 제조업,1988-10-21
012690,모나리자,KOSPI,기타 종이 및 판지 제품 제조업,1988-10-14
006370,대구백화점,KOSPI,종합 소매업,1988-10-10
006980,우성,KOSPI,곡물가공품  전분 및 전분제품 제조업,1988-10-10
002920,유성기업,KOSPI,자동차 신품 부품 제조업,1988-10-10
002220,한일철강,KOSPI,1차 철강 제조업,1988-10-07
002450,삼익악기,KOSPI,악기 제조업,1988-09-30
002460,HS화성,KOSPI,건물 건설업,1988-09-29
007340,DN오토모티브,KOSPI,일차전지 및 이차전지 제조업,1988-09-24
000890,보해양조,KOSPI,알코올음료 제조업,1988-09-23
001290,상상인증권,KOSPI,금융 지원 서비스업,1988-09-23
003010,혜인,KOSPI,기계장비 및 관련 물품 도매업,1988-09-20
014280,금강공업,KOSPI,1차 철강 제조업,1988-09-10
009810,MDS스피어,KOSPI,기타 전문 도매업,1988-08-31
008730,율촌화학,KOSPI,플라스틱제품 제조업,1988-08-30
009270,신원,KOSPI,봉제의복 제조업,1988-08-24
004140,동방,KOSPI,기타 운송관련 서비스업,1988-08-10
002960,한국쉘석유,KOSPI,석유 정제품 제조업,1988-08-10
003000,부광약품,KOSPI,의약품 제조업,1988-08-05
005810,풍산홀딩스,KOSPI,기타 금융업,1988-07-28
001270,부국증권,KOSPI,금융 지원 서비스업,1988-07-19
012200,계양전기,KOSPI,일반 목적용 기계 제조업,1988-07-06
004710,한솔테크닉스,KOSPI,전자부품 제조업,1988-07-06
016610,DB증권,KOSPI,금융 지원 서비스업,1988-06-27
008930,한미사이언스,KOSPI,기타 금융업,1988-06-20
005500,삼진제약,KOSPI,의약품 제조업,1988-06-18
005490,POSCO홀딩스,KOSPI,1차 철강 제조업,1988-06-10
002410,범양건영,KOSPI,건물 건설업,1988-05-25
005690,파미셀,KOSPI,전자부품 제조업,1988-05-20
001230,동국홀딩스,KOSPI,기타 금융업,1988-05-09
006340,대원전선,KOSPI,절연선 및 케이블 제조업,1988-05-04
005950,이수화학,KOSPI,기초 화학물질 제조업,1988-04-28
016360,삼성증권,KOSPI,금융 지원 서비스업,1988-03-28
002810,삼영무역,KOSPI,기타 전문 도매업,1988-03-28
001750,한양증권,KOSPI,금융 지원 서비스업,1988-03-04
011780,금호석유화학,KOSPI,기초 화학물질 제조업,1988-01-22
003470,유안타증권,KOSPI,금융 지원 서비스업,1988-01-21
002620,제일파마홀딩스,KOSPI,회사 본부 및 경영 컨설팅 서비스업,1988-01-20
015260,에이엔피,KOSPI,전자부품 제조업,1988-01-18
009460,한창제지,KOSPI,펄프  종이 및 판지 제조업,1987-12-23
005720,넥센,KOSPI,고무제품 제조업,1987-12-19
006660,삼성공조,KOSPI,자동차 신품 부품 제조업,1987-11-28
004490,세방전지,KOSPI,일차전지 및 이차전지 제조업,1987-11-28
011000,진원생명과학,KOSPI,의약품 제조업,1987-11-16
009310,참엔지니어링,KOSPI,특수 목적용 기계 제조업,1987-11-12
010100,한국무브넥스,KOSPI,자동차 신품 부품 제조업,1987-10-02
005070,코스모신소재,KOSPI,기타 화학제품 제조업,1987-09-28
004830,덕성,KOSPI,플라스틱제품 제조업,1987-09-25
001720,신영증권,KOSPI,금융 지원 서비스업,1987-08-24
001200,유진증권,KOSPI,금융 지원 서비스업,1987-08-24
003460,유화증권,KOSPI,금융 지원 서비스업,1987-08-24
011700,한신기계공업,KOSPI,일반 목적용 기계 제조업,1987-07-24
005420,코스모화학,KOSPI,기타 화학제품 제조업,1987-07-23
000500,가온전선,KOSPI,절연선 및 케이블 제조업,1987-06-08
010950,S-Oil,KOSPI,석유 정제품 제조업,1987-05-27
012450,한화에어로스페이스,KOSPI,항공기 우주선 및 부품 제조업,1987-05-27
011230,삼화전자공업,KOSPI,영상 및 음향기기 제조업,1987-05-25
004020,현대제철,KOSPI,1차 철강 제조업,1987-05-23
004770,써니전자,KOSPI,전자부품 제조업,1987-04-22
